2011	07	12	18	45	00	23.55	13.02
2011	07	12	19	15	00	22.73	13.2
2011	07	12	19	45	00	22.45	13.83
2011	07	12	20	15	00	22.03	14.1
2011	07	12	20	45	00	21.7	14.07
2011	07	12	21	15	00	21.41	13.68
2011	07	12	21	45	00	21.02	13.65
2011	07	12	22	15	00	20.28	14.15
2011	07	12	22	45	00	19.95	13.12
2011	07	12	23	15	00	19.54	12.54
2011	07	12	23	45	00	19.16	12.2
2011	07	13	00	15	00	17.04	16.81
2011	07	13	00	45	00	17.1	16.83
2011	07	13	01	15	00	16.78	16.71
2011	07	13	01	45	00	16.72	16.59
2011	07	13	02	15	00	16.98	16.9
2011	07	13	02	45	00	17.01	16.97
2011	07	13	03	15	00	16.86	16.74
2011	07	13	03	45	00	17.2	16.79
2011	07	13	04	15	00	17.31	16.88
2011	07	13	04	45	00	17.02	16.82
2011	07	13	05	15	00	17	16.82
2011	07	13	05	45	00	17.28	17.12
2011	07	13	06	15	00	17.43	17.29
2011	07	13	06	45	00	17.74	17.56
2011	07	13	07	15	00	18.16	17.75
2011	07	13	07	45	00	18.77	18.26
2011	07	13	08	15	00	19.33	18.25
2011	07	13	08	45	00	19.94	18.52
2011	07	13	09	15	00	20.62	18.22
2011	07	13	09	45	00	21	17.98
2011	07	13	10	15	00	21.76	17.67
2011	07	13	10	45	00	21.19	17.79
2011	07	13	11	15	00	18.84	18.04
2011	07	13	11	45	00	19.65	18.88
2011	07	13	12	15	00	20.41	19
2011	07	13	12	45	00	20.83	19.06
2011	07	13	13	15	00	22	19.08
2011	07	13	13	45	00	22.15	19.1
2011	07	13	14	15	00	23.33	18.16
2011	07	13	14	45	00	23.58	17.21
2011	07	13	15	15	00	23.73	14.14
2011	07	13	15	45	00	23.5	15.22
2011	07	13	16	15	00	23.49	17.06
2011	07	13	16	45	00	24.19	16.51
2011	07	13	17	15	00	23.9	15.81
2011	07	13	17	45	00	23.82	14.44
2011	07	13	18	15	00	23.55	12.78
2011	07	13	18	45	00	23.55	13.02
2011	07	13	19	15	00	22.73	13.2
2011	07	13	19	45	00	22.45	13.83
2011	07	13	20	15	00	22.03	14.1
2011	07	13	20	45	00	21.7	14.07
2011	07	13	21	15	00	21.41	13.68
2011	07	13	21	45	00	21.02	13.65
2011	07	13	22	15	00	20.28	14.15
2011	07	13	22	45	00	19.95	13.12
2011	07	13	23	15	00	19.54	12.54
2011	07	13	23	45	00	19.16	12.2
2011	07	14	00	15	00	17.04	16.81
2011	07	14	00	45	00	17.1	16.83
2011	07	14	01	15	00	16.78	16.71
2011	07	14	01	45	00	16.72	16.59
2011	07	14	02	15	00	16.98	16.9
2011	07	14	02	45	00	17.01	16.97
2011	07	14	03	15	00	16.86	16.74
2011	07	14	03	45	00	17.2	16.79
2011	07	14	04	15	00	17.31	16.88
2011	07	14	04	45	00	17.02	16.82
2011	07	14	05	15	00	17	16.82
2011	07	14	05	45	00	17.28	17.12
2011	07	14	06	15	00	17.43	17.29
2011	07	14	06	45	00	17.74	17.56
2011	07	14	07	15	00	18.16	17.75
2011	07	14	07	45	00	18.77	18.26
2011	07	14	08	15	00	19.33	18.25
2011	07	14	08	45	00	19.94	18.52
2011	07	14	09	15	00	20.62	18.22
2011	07	14	09	45	00	21	17.98
2011	07	14	10	15	00	21.76	17.67
2011	07	14	10	45	00	21.19	17.79
2011	07	14	11	15	00	18.84	18.04
2011	07	14	11	45	00	19.65	18.88
2011	07	14	12	15	00	20.41	19
2011	07	14	12	45	00	20.83	19.06
2011	07	14	13	15	00	22	19.08
2011	07	14	13	45	00	22.15	19.1
2011	07	14	14	15	00	23.33	18.16
2011	07	14	14	45	00	23.58	17.21
2011	07	14	15	15	00	23.73	14.14
2011	07	14	15	45	00	23.5	15.22
2011	07	14	16	15	00	23.49	17.06
2011	07	14	16	45	00	24.19	16.51
2011	07	14	17	15	00	23.9	15.81
2011	07	14	17	45	00	23.82	14.44
2011	07	14	18	15	00	23.55	12.78
2011	07	14	18	45	00	23.55	13.02
2011	07	14	19	15	00	22.73	13.2
2011	07	14	19	45	00	22.45	13.83
2011	07	14	20	15	00	22.03	14.1
2011	07	14	20	45	00	21.7	14.07
2011	07	14	21	15	00	21.41	13.68
2011	07	14	21	45	00	21.02	13.65
2011	07	14	22	15	00	20.28	14.15
2011	07	14	22	45	00	19.95	13.12
2011	07	14	23	15	00	19.54	12.54
2011	07	14	23	45	00	19.16	12.2
2011	07	15	00	15	00	17.04	16.81
2011	07	15	00	45	00	17.1	16.83
2011	07	15	01	15	00	16.78	16.71
2011	07	15	01	45	00	16.72	16.59
2011	07	15	02	15	00	16.98	16.9
2011	07	15	02	45	00	17.01	16.97
2011	07	15	03	15	00	16.86	16.74
2011	07	15	03	45	00	17.2	16.79
2011	07	15	04	15	00	17.31	16.88
2011	07	15	04	45	00	17.02	16.82
2011	07	15	05	15	00	17	16.82
2011	07	15	05	45	00	17.28	17.12
2011	07	15	06	15	00	17.43	17.29
2011	07	15	06	45	00	17.74	17.56
2011	07	15	07	15	00	18.16	17.75
2011	07	15	07	45	00	18.77	18.26
2011	07	15	08	15	00	19.33	18.25
2011	07	15	08	45	00	19.94	18.52
2011	07	15	09	15	00	20.62	18.22
2011	07	15	09	45	00	21	17.98
2011	07	15	10	15	00	21.76	17.67
2011	07	15	10	45	00	21.19	17.79
2011	07	15	11	15	00	18.84	18.04
2011	07	15	11	45	00	19.65	18.88
2011	07	15	12	15	00	20.41	19
2011	07	15	12	45	00	20.83	19.06
2011	07	15	13	15	00	22	19.08
2011	07	15	13	45	00	22.15	19.1
2011	07	15	14	15	00	23.33	18.16
2011	07	15	14	45	00	23.58	17.21
2011	07	15	15	15	00	23.73	14.14
2011	07	15	15	45	00	23.5	15.22
2011	07	15	16	15	00	23.49	17.06
2011	07	15	16	45	00	24.19	16.51
2011	07	15	17	15	00	23.9	15.81
2011	07	15	17	45	00	23.82	14.44
2011	07	15	18	15	00	23.55	12.78
2011	07	15	18	45	00	23.55	13.02
2011	07	15	19	15	00	22.73	13.2
2011	07	15	19	45	00	22.45	13.83
2011	07	15	20	15	00	22.03	14.1
2011	07	15	20	45	00	21.7	14.07
2011	07	15	21	15	00	21.41	13.68
2011	07	15	21	45	00	21.02	13.65
2011	07	15	22	15	00	20.28	14.15
2011	07	15	22	45	00	19.95	13.12
2011	07	15	23	15	00	19.54	12.54
2011	07	15	23	45	00	19.16	12.2
2011	07	16	00	15	00	17.04	16.81
2011	07	16	00	45	00	17.1	16.83
2011	07	16	01	15	00	16.78	16.71
2011	07	16	01	45	00	16.72	16.59
2011	07	16	02	15	00	16.98	16.9
2011	07	16	02	45	00	17.01	16.97
2011	07	16	03	15	00	16.86	16.74
2011	07	16	03	45	00	17.2	16.79
2011	07	16	04	15	00	17.31	16.88
2011	07	16	04	45	00	17.02	16.82
2011	07	16	05	15	00	17	16.82
2011	07	16	05	45	00	17.28	17.12
2011	07	16	06	15	00	17.43	17.29
2011	07	16	06	45	00	17.74	17.56
2011	07	16	07	15	00	18.16	17.75
2011	07	16	07	45	00	18.77	18.26
2011	07	16	08	15	00	19.33	18.25
2011	07	16	08	45	00	19.94	18.52
2011	07	16	09	15	00	20.62	18.22
2011	07	16	09	45	00	21	17.98
2011	07	16	10	15	00	21.76	17.67
2011	07	16	10	45	00	21.19	17.79
2011	07	16	11	15	00	18.84	18.04
2011	07	16	11	45	00	19.65	18.88
2011	07	16	12	15	00	20.41	19
2011	07	16	12	45	00	20.83	19.06
2011	07	16	13	15	00	22	19.08
2011	07	16	13	45	00	22.15	19.1
2011	07	16	14	15	00	23.33	18.16
2011	07	16	14	45	00	23.58	17.21
2011	07	16	15	15	00	23.73	14.14
2011	07	16	15	45	00	23.5	15.22
2011	07	16	16	15	00	23.49	17.06
2011	07	16	16	45	00	24.19	16.51
2011	07	16	17	15	00	23.9	15.81
2011	07	16	17	45	00	23.82	14.44
2011	07	16	18	15	00	23.55	12.78
2011	07	16	18	45	00	23.55	13.02
2011	07	16	19	15	00	22.73	13.2
2011	07	16	19	45	00	22.45	13.83
2011	07	16	20	15	00	22.03	14.1
2011	07	16	20	45	00	21.7	14.07
2011	07	16	21	15	00	21.41	13.68
2011	07	16	21	45	00	21.02	13.65
2011	07	16	22	15	00	20.28	14.15
2011	07	16	22	45	00	19.95	13.12
2011	07	16	23	15	00	19.54	12.54
2011	07	16	23	45	00	19.16	12.2
2011	07	17	00	15	00	17.04	16.81
2011	07	17	00	45	00	17.1	16.83
2011	07	17	01	15	00	16.78	16.71
2011	07	17	01	45	00	16.72	16.59
2011	07	17	02	15	00	16.98	16.9
2011	07	17	02	45	00	17.01	16.97
2011	07	17	03	15	00	16.86	16.74
2011	07	17	03	45	00	17.2	16.79
2011	07	17	04	15	00	17.31	16.88
2011	07	17	04	45	00	17.02	16.82
2011	07	17	05	15	00	17	16.82
2011	07	17	05	45	00	17.28	17.12
2011	07	17	06	15	00	17.43	17.29
2011	07	17	06	45	00	17.74	17.56
2011	07	17	07	15	00	18.16	17.75
2011	07	17	07	45	00	18.77	18.26
2011	07	17	08	15	00	19.33	18.25
2011	07	17	08	45	00	19.94	18.52
2011	07	17	09	15	00	20.62	18.22
2011	07	17	09	45	00	21	17.98
2011	07	17	10	15	00	21.76	17.67
2011	07	17	10	45	00	21.19	17.79
2011	07	17	11	15	00	18.84	18.04
2011	07	17	11	45	00	19.65	18.88
2011	07	17	12	15	00	20.41	19
2011	07	17	12	45	00	20.83	19.06
